x,y,time_stamp
-0.7408503295101395,0.07653080256511237,1520418635.521387
-0.7651219847148003,0.09525094650419769,1520418635.681404
-0.7878926539343794,0.11621651978515005,1520418635.841403
-0.8085838840428465,0.1387750492080764,1520418636.001396
-0.8249822371532638,0.160047328321031,1520418636.16149
-0.8393418798821077,0.18188815488348672,1520418636.321353
-0.8549721936535141,0.207520734033514,1520418636.481354
-0.8709276268177347,0.23474791163747963,1520418636.645376
-0.8854311266232376,0.2601548227618075,1520418636.805385
-0.8998880630721365,0.28578430822579526,1520418636.965404
-0.915160243826483,0.3132056460696555,1520418637.125342
-0.9298663721602636,0.34049919188240974,1520418637.285349
-0.9439080727869035,0.36813932024530643,1520418637.445382
-0.9569048220359914,0.39633182170084713,1520418637.605375
-0.9689523159503113,0.42503704422831096,1520418637.765375
-0.9804372535810861,0.4541098913461398,1520418637.93341
-0.9906738595530604,0.4809230257957481,1520418638.093381
-1.0011719850741603,0.5089594772860316,1520418638.253425
-1.0119945309064622,0.5387396161924017,1520418638.41352
-1.0221599518397104,0.5686147324087114,1520418638.573409
-1.031058994258537,0.5986207029615145,1520418638.733382
-1.0376081614838337,0.6293934307100019,1520418638.893406
-1.0409035224680416,0.6604606315779664,1520418639.053385
-1.040702225232932,0.690211986822362,1520418639.213526
-1.037823079823214,0.7154123535777185,1520418639.373402
-1.0324892415392273,0.7405595372689779,1520418639.53339
-1.0237282370631744,0.7697103779161525,1520418639.693414
-1.011650619109812,0.7986166029809358,1520418639.853411
-0.9964601567894857,0.8257228262499613,1520418640.013617
-0.978230876107638,0.8508846621378933,1520418640.173367
-0.9574094293550226,0.8737212339692811,1520418640.333402
-0.9342543954928991,0.8947081824357477,1520418640.493398
-0.9095891029849963,0.9139032988730358,1520418640.65334
-0.8838384054631904,0.9319218909966636,1520418640.813568
-0.8576039046401404,0.9496913181119389,1520418640.973387
-0.8312456832577464,0.9673534216597667,1520418641.133367
-0.8048245405098957,0.9848441133013917,1520418641.293716
-0.7781288514423973,1.0023054728022034,1520418641.453355
-0.7513859058556107,1.0194582532981167,1520418641.613476
-0.7245931332653701,1.0359697912126122,1520418641.773336
-0.7007826170095315,1.0497395224663113,1520418641.933414
-0.6730534260776077,1.0639688296028655,1520418642.09371
-0.6442910123127216,1.075619406887862,1520418642.253395
-0.6144970738526954,1.0839876266554112,1520418642.413531
-0.5837822157126237,1.0895036021576456,1520418642.573391
-0.5525049889639375,1.092538371225018,1520418642.733476
-0.5214453138301011,1.0938364822241915,1520418642.89338
-0.4898535720016927,1.0945856435767616,1520418643.053412
-0.45800175374580365,1.0951347927527693,1520418643.213523
-0.4264032479380581,1.095505898735525,1520418643.373406
-0.3946325879151041,1.0957032297759528,1520418643.533383
-0.36294661367457975,1.0957267202976912,1520418643.693393
-0.3310903072061064,1.095598721111875,1520418643.853385
-0.29923538942864186,1.0952767964646126,1520418644.013418
-0.26725528052028835,1.09474804596924,1520418644.173404
-0.23519420865493346,1.0940009724478865,1520418644.333389
-0.20309607231640336,1.0930432212136891,1520418644.493367
-0.17113238854887003,1.0918899354194191,1520418644.653418
-0.13926074221305715,1.0905641598027946,1520418644.813411
-0.10735249236895125,1.0890992997522462,1520418644.973513
-0.07570767741339104,1.0874844897089258,1520418645.133416
-0.043986049341750016,1.0857089774839894,1520418645.293409
-0.01210318722386058,1.0837686397045645,1520418645.453478
0.019599741286376454,1.081685767140789,1520418645.613396
0.051336619170889386,1.0794728953289738,1520418645.77341
0.08336212321006234,1.0771114543596143,1520418645.933413
0.11516471799855345,1.0746306580549918,1520418646.093377
0.1466153591729215,1.0720291941392162,1520418646.253408
0.17864936802181217,1.0692413453324563,1520418646.413375
0.21054169296529338,1.066305627675993,1520418646.57355
0.24199520941605765,1.0632594337354278,1520418646.733348
0.2739852932711405,1.0600062513226862,1520418646.893414
0.30566228703187787,1.0566284951922855,1520418647.053477
0.33711287092337044,1.0531410796005607,1520418647.213373
0.3688444352200013,1.0494817956166276,1520418647.373521
0.40060202624507135,1.0456785986689745,1520418647.533327
0.43217300507507517,1.041754476092859,1520418647.693349
0.46389616778049314,1.0376740614831346,1520418647.853707
0.49560127875995214,1.0334556809998392,1520418648.013425
0.5271201105984545,1.0291325712322548,1520418648.173369
0.5587910309032427,1.0246646922186973,1520418648.333388
0.5902724257818014,1.0200769351048473,1520418648.493379
0.6218604686960396,1.0153358110136046,1520418648.657451
0.6526702211068551,1.0105827115034953,1520418648.82141
0.6794158108516384,1.0063387738216063,1520418648.981439
0.7043750941142938,1.0022678785439978,1520418649.141481
0.7339195360227175,0.997432498316166,1520418649.301551
0.7655028745306158,0.9923829313010251,1520418649.461347
0.7968519353783093,0.9877768326995805,1520418649.621399
0.8287336643322752,0.9839517939863053,1520418649.781375
0.8603963810081785,0.9820183876662069,1520418649.941408
0.8920664672162414,0.9826272467936017,1520418650.105484
0.9232650260792384,0.9859761546416316,1520418650.265348
0.9544593311131881,0.9921714311286398,1520418650.425368
0.9846916159174537,1.0011798620184618,1520418650.585438
1.0140610820004612,1.0129304948845828,1520418650.749392
1.0421323076955296,1.0274165230352532,1520418650.917741
1.0689370684906794,1.0446090158506467,1520418651.073436
1.0927841200593185,1.0633171948772036,1520418651.233609
1.1135612942594646,1.0831018864210276,1520418651.393362
1.1349901547467962,1.1072353235065917,1520418651.553401
1.1534245477935945,1.1326733057302456,1520418651.713474
1.1685865264264734,1.1586687928700348,1520418651.873414
1.1790227402754263,1.1816478621368844,1520418652.033503
1.1863967044292634,1.2018779355138847,1520418652.193427
1.1922790242142287,1.221526969697074,1520418652.353406
1.1983628686002705,1.2460704556192583,1520418652.513436
1.2033555800762312,1.275276694221864,1520418652.673387
1.2057635908593383,1.3063431206363258,1520418652.833465
1.2046217291075434,1.3378638796432407,1520418652.993403
1.1999425052508166,1.368839956858862,1520418653.157406
1.1918705579747835,1.3989779873036992,1520418653.317429
1.1803182424380825,1.4284654863621564,1520418653.477371
1.1655994110157837,1.4561183316931605,1520418653.637367
1.1476855763816805,1.4820262152820154,1520418653.79753
1.1269202922276034,1.505540943734472,1520418653.957438
1.103814662220204,1.526378543531238,1520418654.117438
1.0781182135913407,1.544593257723493,1520418654.277597
1.0507155992737274,1.5594169411474312,1520418654.437414
1.021800900291564,1.5709067045684786,1520418654.59753
0.9914793315058967,1.5792981176139431,1520418654.75736
0.9610556380665876,1.5850000215267144,1520418654.917376
0.9301938316614022,1.5887220919116296,1520418655.081569
0.898472490500322,1.5916533473842285,1520418655.241419
0.8670742710264809,1.5943683050734405,1520418655.40141
0.8354912739367376,1.5969208524124208,1520418655.561566
0.8036829388003435,1.5993269613370813,1520418655.721419
0.7723295883300656,1.601522057403912,1520418655.88142
0.7405817432383489,1.6035713691113118,1520418656.041433
0.7089501062708076,1.6054261855594774,1520418656.20141
0.6774784687034681,1.6070863291822004,1520418656.361514
0.6457435010323915,1.6086045809421428,1520418656.52137
0.6140011320766077,1.6099592215845728,1520418656.681416
0.5825083710806582,1.611153372084684,1520418656.841399
0.5505833746436344,1.6121909257100184,1520418657.001383
0.5189521397915644,1.6130661339878376,1520418657.161373
0.48735977765517,1.6137915746693892,1520418657.321384
0.455551088376539,1.6143684825536133,1520418657.481383
0.42369742194874777,1.6147988984558916,1520418657.641445
0.3921407115772931,1.6150886926962447,1520418657.801359
0.3603697843054557,1.6152359321807328,1520418657.965495
0.3284279254839256,1.61523352804859,1520418658.125492
0.29687020220937577,1.6150903003292147,1520418658.285396
0.26514277526185104,1.6148141412801442,1520418658.445416
0.233288912153594,1.6143988485488527,1520418658.605411
0.20190606286787946,1.6138599101115554,1520418658.765415
0.1700567899413018,1.613177746852827,1520418658.925558
0.13833829464140338,1.6123755592186524,1520418659.085378
0.1067934443997935,1.6114628456841238,1520418659.245393
0.07486874950690835,1.610415710044418,1520418659.405363
0.0432896799675402,1.6092469955754631,1520418659.565374
0.011715438478113462,1.6079542087500993,1520418659.725383
-0.020109467816722612,1.6065340978166138,1520418659.885447
-0.05192864082114759,1.6049907204830605,1520418660.045403
-0.08348683224618039,1.6033521349319406,1520418660.205405
-0.11546470759707063,1.601576177022162,1520418660.369419
-0.14713754080443966,1.5996950754186081,1520418660.52949
-0.17876118569816943,1.5977082735616377,1520418660.689536
-0.21046292994396437,1.5956073231594705,1520418660.849364
-0.24190297320860782,1.5934291606932995,1520418661.009411
-0.2736332639099856,1.5911238861729855,1520418661.169508
-0.30518575980936186,1.588727646390455,1520418661.329402
-0.33660390900348597,1.5862534837270952,1520418661.48956
-0.3679302575212323,1.5837014617624083,1520418661.649351
-0.39958912833093024,1.5810313175428257,1520418661.813369
-0.43132544433632003,1.5782660391946444,1520418661.973891
-0.46292760905299857,1.5754359514346992,1520418662.1334
-0.49460724593215255,1.5725158380124866,1520418662.29342
-0.5264486929350675,1.5694939056926127,1520418662.457465
-0.5582403591731433,1.5663998226250475,1520418662.617438
-0.5902351244184763,1.5631926842423434,1520418662.777384
-0.6221360441061538,1.5599056377983502,1520418662.937708
-0.6536460060553079,1.5565701724419296,1520418663.097375
-0.6856994222926244,1.5531028662665198,1520418663.257421
-0.7175339255935471,1.5495951337656058,1520418663.417398
-0.7493588586453133,1.5460016753284913,1520418663.577432
-0.7813866483354084,1.5423051647473782,1520418663.737423
-0.8131075998018076,1.5385548875119057,1520418663.897369
-0.8449452400398103,1.5347029269272643,1520418664.057581
-0.8767303342082489,1.530772634159183,1520418664.217383
-0.9083778697411896,1.5267733077649492,1520418664.377379
-0.9399752072566869,1.5227173786400516,1520418664.537451
-0.9718155958454381,1.5185460220769602,1520418664.697344
-1.0035192413642822,1.5143164833736638,1520418664.85747
-1.0352544314706,1.5100016900839186,1520418665.017361
-1.0667274101405124,1.5056580788384284,1520418665.177409
-1.0983585172338015,1.50121323298055,1520418665.337395
-1.1300213182683296,1.4966881311763667,1520418665.497388
-1.1617588387923503,1.4920834614863994,1520418665.661587
-1.193527317138933,1.4873958143860344,1520418665.821361
-1.2250307076938998,1.482665196810832,1520418665.981363
-1.256647513345559,1.4778291410804865,1520418666.14548
-1.2881665376281155,1.4729187449803773,1520418666.305468
-1.3193791430273833,1.4679813183228139,1520418666.46936
-1.350875889041575,1.4629299572171546,1520418666.629584
-1.38206998114202,1.4578768627417804,1520418666.789366
-1.413591058369337,1.4527092129642747,1520418666.949361
-1.4448506037580768,1.447528170602724,1520418667.109384
-1.47639105948963,1.4422168655223095,1520418667.273417
-1.5078358037182609,1.4368512954141492,1520418667.433372
-1.5390989671257145,1.4314363142043505,1520418667.594026
-1.5705629213890957,1.4259314429537533,1520418667.753368
-1.6016361203445881,1.4204211173018049,1520418667.913375
-1.6334082807755017,1.4144659643188304,1520418668.073444
-1.664667179248482,1.4079015462839302,1520418668.233355
-1.6959438674505438,1.4000939416396383,1520418668.393501
-1.7254384904164868,1.3897908892550639,1520418668.553355
-1.7536684140148688,1.3761128121483928,1520418668.713388
-1.7798903884215023,1.3593654262028851,1520418668.873416
-1.8040038108464542,1.3396347617731972,1520418669.033373
-1.825959531815692,1.3171059713225044,1520418669.193498
-1.8458256507170636,1.292486709914545,1520418669.353432
-1.8638882881949805,1.26661444174339,1520418669.513408
-1.8807895755093684,1.2401164955077795,1520418669.673396
-1.8976891270375515,1.2130113594198604,1520418669.833397
-1.9144778066654027,1.185737318667672,1520418669.993625
-1.9307770039119738,1.1583173512387752,1520418670.153357
-1.9460702073367382,1.1307147741651857,1520418670.313387
-1.9595579626050499,1.1034659763436248,1520418670.473392
-1.9729166419393744,1.074592924169264,1520418670.637418
-1.9858979327845203,1.045641404773795,1520418670.797376
-1.9986646953415894,1.0166878830301043,1520418670.957519
-2.0111371804583382,0.9873748978469139,1520418671.117389
-2.022944168555345,0.9576965926010131,1520418671.277429
-2.0334975125401846,0.9276885221677069,1520418671.437409
-2.0413415509501625,0.8973600585030371,1520418671.597364
-2.0455280939155003,0.8666966175412251,1520418671.75752
-2.0468831647049184,0.8356460543160139,1520418671.921373
-2.0460567131433365,0.8041462326787383,1520418672.08144
-2.04383184623633,0.7727100838586374,1520418672.241363
-2.041284938007084,0.7414261324317799,1520418672.401374
-2.0385182746906714,0.709689956011629,1520418672.561396
-2.035598916632159,0.6783100772373201,1520418672.721391
-2.0324819370785363,0.6468206498423081,1520418672.881391
-2.0291658505259598,0.6152229126393576,1520418673.041537
-2.025707830407454,0.5839407129086434,1520418673.201439
-2.022086221161469,0.5526770357879311,1520418673.3614
-2.0182831637902354,0.521177155665289,1520418673.521504
-2.014324618919516,0.4897394261910813,1520418673.681377
-2.0102054400552882,0.45832233911825243,1520418673.841417
-2.0058887367568263,0.4266735147066862,1520418674.001428
-2.001428333091815,0.3954322907104141,1520418674.161418
-1.9968173684739565,0.36421291170069986,1520418674.321509
-1.992025665781851,0.3328050576983311,1520418674.481403
-1.9871027077599448,0.3015470115543939,1520418674.641403
-1.982044238414703,0.27035381164375966,1520418674.801474
-1.9768225891194262,0.23910103969306973,1520418674.961398
-1.9714511560944707,0.20787366476976357,1520418675.121516
-1.9659072025470863,0.1766331561241954,1520418675.281392
-1.960250140722329,0.14558627901204851,1520418675.441403
-1.9544714437406694,0.1145618128009002,1520418675.601599
-1.9485637576735444,0.08351823884962438,1520418675.76138
-1.942489660996882,0.05233299184986412,1520418675.921395
-1.9363035171520295,0.021343711781009668,1520418676.081388
-1.929963534196232,-0.009701520356172421,1520418676.241378
-1.92346695921018,-0.04084505914355763,1520418676.401755
-1.9169425534635418,-0.0714597124270689,1520418676.561402
-1.9101904325847616,-0.10250519543435758,1520418676.721641
-1.9034039849754012,-0.13315020527790572,1520418676.881549
-1.8963997066375824,-0.16418351174636978,1520418677.04542
-1.889265964988475,-0.1952310771214231,1520418677.205384
-1.8821690082568086,-0.22567434491825034,1520418677.365527
-1.8750950651443261,-0.25607917526756735,1520418677.525373
-1.8683066497003231,-0.28602437864097824,1520418677.685573
-1.8624880178738628,-0.313344581720678,1520418677.845362
-1.8576550216960295,-0.33734151316088096,1520418678.005371
-1.8530665329804392,-0.36069142491986267,1520418678.165673
-1.8479740779310123,-0.3871582115159751,1520418678.325411
-1.842356591123277,-0.41803868932756943,1520418678.489501
-1.837511484264741,-0.4484878534663161,1520418678.649588
-1.83320462990675,-0.47927673862237463,1520418678.809357
-1.829104808048707,-0.5106963687848053,1520418678.969375
-1.82508866623123,-0.5422987923493223,1520418679.129703
-1.8210420628356516,-0.5740692984192539,1520418679.289526
-1.8169574297612425,-0.6058779353821758,1520418679.453408
-1.812838685249991,-0.6376391709249555,1520418679.613407
-1.8086492806486154,-0.66956321640411,1520418679.773459
-1.8044763229923784,-0.7010162557588614,1520418679.933419
-1.800200184876959,-0.732842740881152,1520418680.093621
-1.7958944331271953,-0.7645791644644471,1520418680.253489
-1.7915637057802472,-0.7961830570037373,1520418680.413763
-1.7871756204257514,-0.8279082012967933,1520418680.57387
-1.7827400864491192,-0.8596698080667688,1520418680.733705
-1.778262221610273,-0.8914254723170076,1520418680.893377
-1.77375742945038,-0.9230481040431514,1520418681.053596
-1.7691978290063277,-0.9547921354471712,1520418681.213431
-1.7646633621435939,-0.9861089139996421,1520418681.373693
-1.7600768601092707,-1.0175474176655326,1520418681.53546
-1.7553749353476356,-1.0493568942425577,1520418681.693357
-1.7506670324330407,-1.080906802024283,1520418681.857537
-1.7458963446277127,-1.1126197947224852,1520418682.017405
-1.7410939608407099,-1.144155465471146,1520418682.177347
-1.7362618885788819,-1.1756865997901107,1520418682.33754
-1.7313993734560598,-1.207169904513879,1520418682.49733
-1.7264496246286332,-1.238941769628401,1520418682.657528
-1.7214832927285135,-1.2705383764033369,1520418682.817333
-1.7164665332661484,-1.3022133772772508,1520418682.977334
-1.7114110648587435,-1.3338822210696328,1520418683.137776
-1.7063404334121859,-1.3653326785526472,1520418683.297378
-1.701239000484631,-1.3967781549855627,1520418683.457368
-1.6960562861612114,-1.428426414153798,1520418683.617444
-1.6906369697511627,-1.4598184455062302,1520418683.777615
-1.6845435483802378,-1.4916505814014143,1520418683.937688
-1.6773069554892468,-1.5228453371630035,1520418684.099677
-1.6675954739567507,-1.5526311323630746,1520418684.257512
-1.6549180936969434,-1.5815668370213924,1520418684.421602
-1.6400125917154227,-1.6095212668923646,1520418684.5818
-1.6234399214102035,-1.636824031681524,1520418684.741361
-1.6054827502366005,-1.6631296186148752,1520418684.901719
-1.5854653377900576,-1.6879536369061026,1520418685.061406
-1.563480020810786,-1.7103950530978227,1520418685.221483
-1.539352655419017,-1.730987957209703,1520418685.382647
-1.5140179892934964,-1.7497253429005333,1520418685.541416
-1.4904558431297303,-1.7655047809863638,1520418685.701377
-1.464440854856846,-1.7816520093171426,1520418685.861389
-1.436362245819541,-1.7976627064996349,1520418686.021336
-1.408058395458523,-1.8115068837619963,1520418686.181911
-1.3817677134140105,-1.8217713851006858,1520418686.341553
-1.35800191978916,-1.8289110304441045,1520418686.505374
-1.3307531648542112,-1.8356092916486402,1520418686.6656
-1.299609547076847,-1.8425088470802993,1520418686.829584
-1.2684559141591414,-1.8489565169446498,1520418686.989374
-1.2369298873113574,-1.8552857242722613,1520418687.153339
-1.2055400194360024,-1.8614244959486586,1520418687.314251
-1.174287548956602,-1.8673749863295792,1520418687.473408
-1.142882104136032,-1.873204263583143,1520418687.633353
-1.1114927163116097,-1.8788845874855626,1520418687.801403
-1.080078220852234,-1.884424347236168,1520418687.961723
-1.0484731309462123,-1.8898640141005363,1520418688.121386
-1.0168845822762862,-1.8951462301911552,1520418688.282346
-0.9853566550757248,-1.900271912709213,1520418688.441894
-0.9536794166206807,-1.9052742938725151,1520418688.601405
-0.922399313185951,-1.9100550846262214,1520418688.765365
-0.8907615722250692,-1.9147521295818883,1520418688.925686
-0.8589791330092097,-1.9193440584959884,1520418689.085404
-0.827347143162996,-1.9237824817383307,1520418689.245387
-0.7955256918279331,-1.9280956813254415,1520418689.405415
-0.7637279543937427,-1.932264125420265,1520418689.565375
-0.732079504323518,-1.9362559225211995,1520418689.725362
-0.7005382709845214,-1.940072261345552,1520418689.886777
-0.6688127921396093,-1.9437839650847337,1520418690.04543
-0.6372413821863128,-1.9473421406601596,1520418690.208485
-0.605530257837365,-1.9508011840360557,1520418690.369347
-0.5736789203970603,-1.9541524569473754,1520418690.529365
-0.5420684383896245,-1.9573449956200513,1520418690.689368
-0.5102351449023197,-1.960451544045366,1520418690.849399
-0.47872881334720857,-1.9633930156857025,1520418691.009371
-0.4471275189430118,-1.9662328673447442,1520418691.169517
-0.4153893105036405,-1.9689764718709015,1520418691.329402
-0.37977359729517957,-1.9719227419515117,1520418691.493721
-0.35205639178749326,-1.9741332513223453,1520418691.649415
-0.3204625816204935,-1.9765485782713057,1520418691.809369
-0.28864800242351646,-1.9788709387819619,1520418691.969531
-0.2571652330518436,-1.981049529713636,1520418692.129365
-0.22563379998205824,-1.9831407047219272,1520418692.28941
-0.1938840092906586,-1.9851598972951312,1520418692.449403
-0.16229858674476488,-1.9870737506488911,1520418692.60936
-0.13058057859343333,-1.9889129700924721,1520418692.769686
-0.09889926295045363,-1.990645301882936,1520418692.929363
-0.06742519027339668,-1.9922590195166292,1520418693.089666
-0.035604900112159964,-1.9937792309605218,1520418693.249377
-0.003907872301919854,-1.995195315704022,1520418693.409394
0.027494313846011132,-1.9965202925677468,1520418693.569379
0.05945362882670078,-1.9977900111628941,1520418693.729381
0.09120269125702041,-1.9989783656400484,1520418693.889686
0.12312517807707093,-2.0000907997760238,1520418694.049385
0.15500828875763145,-2.00110450306665,1520418694.209422
0.1868520032469117,-2.0020100619979253,1520418694.369593
0.21869792677282307,-2.002834371915962,1520418694.52938
0.25075882779861675,-2.003590740452019,1520418694.689533
0.2827359882271868,-2.0042772204267374,1520418694.849816
0.3146294878641761,-2.004881939059408,1520418695.009516
0.3466524912538579,-2.0053982991190695,1520418695.169569
0.378634143232036,-2.0058267802138063,1520418695.32971
0.41048895669128527,-2.006162496645769,1520418695.489377
0.4425150865916255,-2.006421075879966,1520418695.649722
0.4744563483438422,-2.006620327390701,1520418695.809775
0.5063553044430377,-2.006754653311304,1520418695.969415
0.5383823941951934,-2.0068287943423195,1520418696.129402
0.5705375025534634,-2.0068217308041194,1520418696.293379
0.6024792785046159,-2.006740980298997,1520418696.453504
0.6344207128312406,-2.006573138351028,1520418696.613819
0.6664896698627327,-2.00633801174709,1520418696.773409
0.698259707062959,-2.0060552060416956,1520418696.933567
0.7304128674809967,-2.005700964518806,1520418697.093386
0.762522718948604,-2.0052911118173493,1520418697.253509
0.7944607324092754,-2.004794309929008,1520418697.413715
0.8266958132216515,-2.0042085077069633,1520418697.573459
0.858588301997824,-2.0035528061692425,1520418697.737362
0.8906071042111088,-2.002820621555369,1520418697.898215
0.9226246185024861,-2.00203399818551,1520418698.057358
0.9548965519392348,-2.0011869473141117,1520418698.217672
0.9868686699171316,-2.000296059440202,1520418698.377589
1.0190944007225764,-1.999323508037221,1520418698.537411
1.0512755829246039,-1.9982903991644472,1520418698.697725
1.0829857231459707,-1.9972066136623892,1520418698.857686
1.1146103716781517,-1.9961186563765694,1520418699.017671
1.146026873075087,-1.9951973463268267,1520418699.177732
1.1768557318540944,-1.9947041448097507,1520418699.337824
1.2078129694954958,-1.9950233066691583,1520418699.497593
1.2385891147609587,-1.996821788509932,1520418699.657363
1.2691934817703876,-2.0008525669115884,1520418699.817556
1.2995544713927656,-2.0069007456234957,1520418699.977718
1.3298196525555912,-2.0143679497814047,1520418700.137416
1.360102590378021,-2.022780727171913,1520418700.297492
1.3908638078054738,-2.0315418819206488,1520418700.457385
1.4215342471482957,-2.04015329696544,1520418700.617417
1.4525191097286614,-2.0482547992051883,1520418700.777667
1.4875491324966978,-2.0561238851253374,1520418700.936117
1.511171072879155,-2.059897242331276,1520418701.093357
1.5423457559617597,-2.062585382525859,1520418701.253377
1.5739724050801869,-2.0620967152687717,1520418701.413646
1.6053319925164393,-2.058321768994075,1520418701.57338
1.63618101281367,-2.0513377770765246,1520418701.733369
1.6661189138389754,-2.0411325538435214,1520418701.894403
1.6947747119161511,-2.027847516497461,1520418702.053375
1.7219759105983814,-2.0115405191252216,1520418702.213737
1.7470684493778534,-1.9924998001257612,1520418702.373405
1.7698886741669324,-1.9707873493626198,1520418702.533388
1.7902163014783359,-1.9469416278420046,1520418702.693553
1.808686778125511,-1.9213613378047234,1520418702.853373
1.8256852274066286,-1.894775883476747,1520418703.013708
1.8419093671668139,-1.8673604041958038,1520418703.173825
1.8579602665052537,-1.8399417379124527,1520418703.333424
1.874104846860836,-1.812133410846503,1520418703.493553
1.8900807015138124,-1.7844245333302844,1520418703.653386
1.905911250123338,-1.7567797220507646,1520418703.813613
1.9216197690262449,-1.7291144222452641,1520418703.973803
1.9374120745862236,-1.7011045310433024,1520418704.133416
1.9529765360452915,-1.6733090320927955,1520418704.29735
1.9684719572069656,-1.645426218678845,1520418704.457484
1.9839244177603905,-1.6170818356970258,1520418704.617358
1.9986388497438041,-1.5888282483999143,1520418704.777625
2.01261498234885,-1.5595889562637995,1520418704.941724
2.02422237765065,-1.5299828064167404,1520418705.101426
2.0320787927250725,-1.4996576467536515,1520418705.261364
2.036440602608525,-1.4683751450389964,1520418705.42149
2.0378331881802643,-1.4365575743137702,1520418705.581415
2.03686142679799,-1.4048918568834408,1520418705.741633
2.034378223543006,-1.373090775492783,1520418705.901431
2.0313770004633565,-1.3410332499804294,1520418706.061347
2.0280287415592757,-1.3092248293742863,1520418706.221382
2.0238920849092894,-1.2771663531832098,1520418706.381396
2.0183210382740215,-1.2452852758086348,1520418706.541604
2.0103704916275627,-1.2151174476799458,1520418706.701388
1.9986846381109573,-1.1858670287782784,1520418706.861391
1.9838528216446008,-1.1577349053534602,1520418707.021355
1.966929737059991,-1.1312068320515682,1520418707.181402
1.948334915103925,-1.1055552778430107,1520418707.341748
1.928883462579377,-1.0801653400191722,1520418707.5014
1.909161794238293,-1.054822605500178,1520418707.661355
1.8890093224520936,-1.0298768612614877,1520418707.821602
1.8681896859929925,-1.0058810617426903,1520418707.981564
1.846603683553481,-0.982862089171305,1520418708.141721
1.824314605493362,-0.9600422970869654,1520418708.30141
1.8018405170592373,-0.937464515359568,1520418708.462011
1.779457768275137,-0.9152176698148599,1520418708.62154
1.7565526011610717,-0.8927107657884004,1520418708.781375
1.7337049574874988,-0.8705110911759562,1520418708.9418
1.710733422072351,-0.8484396624321617,1520418709.101364
1.6874759597881246,-0.8263588732024907,1520418709.261429
1.6644076940580135,-0.8046988926166949,1520418709.421355
1.641168809947093,-0.7830965919143115,1520418709.581381
1.617739487404604,-0.761511687950524,1520418709.74153
1.5948061648272363,-0.7404584232581279,1520418709.905412
1.5719280058904097,-0.7193452934416265,1520418710.065366
1.5494544461557673,-0.6981737457516572,1520418710.225355
1.527639792332461,-0.6765691736016031,1520418710.385567
1.5072724403702107,-0.6536006337226332,1520418710.545377
1.488605142008128,-0.629176152961078,1520418710.705398
1.4716190206062585,-0.6032995463194246,1520418710.865725
1.4567273967806913,-0.5762130076384528,1520418711.025391
1.4440100761135384,-0.5478996566784329,1520418711.185565
1.4338455457104426,-0.5188471042865427,1520418711.345364
1.426157268307729,-0.4889098187743825,1520418711.5054
1.4211482751157252,-0.4583669694631722,1520418711.665782
1.418825226929741,-0.42758759083873066,1520418711.825363
1.4187867381948611,-0.39646077200914864,1520418711.985905
1.4203795424824244,-0.36550060999083295,1520418712.149379
1.4230844172138732,-0.3344448991253351,1520418712.313414
1.4262703136497945,-0.3028337416713219,1520418712.477383
1.4295017515653121,-0.2712272048951381,1520418712.637481
1.4327945479144235,-0.23949837184150044,1520418712.797881
1.4361246873178442,-0.20768767738531857,1520418712.957416
1.4394525174785453,-0.17609114107200977,1520418713.117591
1.4427079029198984,-0.14465857827263195,1520418713.277466
1.445725168447406,-0.11294543247529788,1520418713.437414
1.448139821248104,-0.08126706830289807,1520418713.59772
1.449234088741974,-0.04947835870872099,1520418713.757404
1.447378203325625,-0.01811718176295844,1520418713.917465
1.4423699440532225,0.01281258941485072,1520418714.077546
1.4341837028246838,0.043319245799459276,1520418714.237385
1.4229185540627571,0.07264743119390436,1520418714.397629
1.4086718870409876,0.10064699482677633,1520418714.557377
1.3915644177965603,0.12694340300018475,1520418714.717385
1.3716809671402956,0.15115535426621457,1520418714.877575
1.3492406085676827,0.17307827390012456,1520418715.037714
1.3245719093483272,0.19246023639083484,1520418715.197598
1.2979105708957834,0.2089130336686706,1520418715.35741
1.2696514934577667,0.22223675842035215,1520418715.517729
1.2400759008253261,0.23231487870086198,1520418715.677364
1.2095971912981875,0.23959279179954251,1520418715.837362
1.1784244809354378,0.24474965498671508,1520418715.997606
1.1472126535037737,0.24843626976330402,1520418716.157492
1.1158198504585137,0.2516616111345871,1520418716.317369
1.0843314773168073,0.2547895410448209,1520418716.477375
1.0527053181180275,0.25782279980537354,1520418716.637406
1.0212390759808698,0.2607349278443416,1520418716.797612
0.9895940003046554,0.2635641300223609,1520418716.957403
0.9578981120697491,0.2663022612356551,1520418717.11738
0.9262792959151047,0.2689399339910852,1520418717.277563
0.8946512165329296,0.27146400713169017,1520418717.441371
0.8630141232704059,0.27387251941556495,1520418717.60141
0.8314973237360709,0.27617379598900005,1520418717.761667
0.7998891996516025,0.27839397488419115,1520418717.92564
0.7681055291027485,0.2805481526053053,1520418718.085404
0.7364854977592517,0.2825917050828899,1520418718.245358
0.7048167326490906,0.28454007392518804,1520418718.405487
0.6729722892473966,0.2864088233245451,1520418718.565769
0.6415477569002558,0.2881506091911014,1520418718.725454
0.6098203599973231,0.28982015415487783,1520418718.885832
0.5782588628200861,0.2913939272655353,1520418719.049872
0.5465658673015507,0.2928976515186532,1520418719.209586
0.5149119770386209,0.29432382534947443,1520418719.369422
0.48329739533524363,0.2956729015503861,1520418719.529657
